"","X","V1","s","a","b","z","o","w","p","m","n","DenExp","DenExp2","DenExp3","DenExp4","logLik","AIC"
"3421",3421,1,4077,0.8,1.1,0.5,1.2,0.3,1,0.1,0.6,0.3,0.3,0.3,0.3,-14971.3031249472,29986.6062498944
"3422",3422,1,4078,0.9,1.1,0.5,1.2,0.3,1,0.1,0.6,0.3,0.3,0.3,0.3,-14970.0155235078,29984.0310470156
"3423",3423,1,4079,0.8,1.2,0.5,1.2,0.3,1,0.1,0.6,0.3,0.3,0.3,0.3,-14972.8331758939,29989.6663517878
"3424",3424,1,408,0.9,1.2,0.7,1.1,0.1,1,0,1,0.3,0.1,0.3,0.2,-14982.4403716948,30008.8807433896
"3425",3425,1,4080,0.9,1.2,0.5,1.2,0.3,1,0.1,0.6,0.3,0.3,0.3,0.3,-14970.4200326824,29984.8400653648
"3426",3426,1,4081,0.8,1.1,0.7,1.1,0.3,1,0.1,0.6,0.2,0.3,0.3,0.3,-14983.333137392,30010.6662747841
"3427",3427,1,4082,0.9,1.1,0.7,1.1,0.3,1,0.1,0.6,0.2,0.3,0.3,0.3,-14982.765742576,30009.531485152
"3428",3428,1,4083,0.8,1.2,0.7,1.1,0.3,1,0.1,0.6,0.2,0.3,0.3,0.3,-14982.7387115683,30009.4774231365
"3429",3429,1,4084,0.9,1.2,0.7,1.1,0.3,1,0.1,0.6,0.2,0.3,0.3,0.3,-14981.0923541692,30006.1847083383
"3430",3430,1,4085,0.8,1.1,0.7,1.1,0.3,1,0.1,0.6,0.3,0.3,0.3,0.3,-14978.6891308255,30001.378261651
"3431",3431,1,4086,0.9,1.1,0.7,1.1,0.3,1,0.1,0.6,0.3,0.3,0.3,0.3,-14977.9050749504,29999.8101499009
"3432",3432,1,4087,0.8,1.2,0.7,1.1,0.3,1,0.1,0.6,0.3,0.3,0.3,0.3,-14980.0009701223,30004.0019402447
"3433",3433,1,4088,0.9,1.2,0.7,1.1,0.3,1,0.1,0.6,0.3,0.3,0.3,0.3,-14978.133857498,30000.2677149961
"3434",3434,1,4089,0.8,1.1,0.7,1.2,0.3,1,0.1,0.6,0.2,0.3,0.3,0.3,-14982.0988397341,30008.1976794683
"3435",3435,1,409,0.8,1.1,0.7,1.2,0.1,1,0,1,0.2,0.1,0.3,0.2,-14986.7909440439,30017.5818880877
"3436",3436,1,4090,0.9,1.1,0.7,1.2,0.3,1,0.1,0.6,0.2,0.3,0.3,0.3,-14981.708192751,30007.416385502
"3437",3437,1,4091,0.8,1.2,0.7,1.2,0.3,1,0.1,0.6,0.2,0.3,0.3,0.3,-14981.3791604522,30006.7583209043
"3438",3438,1,4092,0.9,1.2,0.7,1.2,0.3,1,0.1,0.6,0.2,0.3,0.3,0.3,-14979.9053601944,30003.8107203889
"3439",3439,1,4093,0.8,1.1,0.7,1.2,0.3,1,0.1,0.6,0.3,0.3,0.3,0.3,-14977.6627576418,29999.3255152837
"3440",3440,1,4094,0.9,1.1,0.7,1.2,0.3,1,0.1,0.6,0.3,0.3,0.3,0.3,-14976.9875618665,29997.975123733
"3441",3441,1,4095,0.8,1.2,0.7,1.2,0.3,1,0.1,0.6,0.3,0.3,0.3,0.3,-14978.8074863744,30001.6149727487
"3442",3442,1,4096,0.9,1.2,0.7,1.2,0.3,1,0.1,0.6,0.3,0.3,0.3,0.3,-14977.0613031373,29998.1226062745
"3443",3443,1,41,0.8,1.1,0.5,1.2,0.1,0.8,0,1,0.2,0.3,0.2,0.2,-14998.0248457108,30040.0496914216
"3444",3444,1,410,0.9,1.1,0.7,1.2,0.1,1,0,1,0.2,0.1,0.3,0.2,-14986.3909739199,30016.7819478398
"3445",3445,1,411,0.8,1.2,0.7,1.2,0.1,1,0,1,0.2,0.1,0.3,0.2,-14986.3425885287,30016.6851770574
"3446",3446,1,412,0.9,1.2,0.7,1.2,0.1,1,0,1,0.2,0.1,0.3,0.2,-14984.6994698892,30013.3989397783
"3447",3447,1,413,0.8,1.1,0.7,1.2,0.1,1,0,1,0.3,0.1,0.3,0.2,-14982.0728875644,30008.1457751288
"3448",3448,1,414,0.9,1.1,0.7,1.2,0.1,1,0,1,0.3,0.1,0.3,0.2,-14980.9772178604,30005.9544357208
"3449",3449,1,415,0.8,1.2,0.7,1.2,0.1,1,0,1,0.3,0.1,0.3,0.2,-14983.533856274,30011.0677125481
"3450",3450,1,416,0.9,1.2,0.7,1.2,0.1,1,0,1,0.3,0.1,0.3,0.2,-14981.2557879049,30006.5115758098
"3451",3451,1,417,0.8,1.1,0.5,1.1,0.1,1,0,1,0.2,0.3,0.3,0.2,-14983.2178453063,30010.4356906126
"3452",3452,1,418,0.9,1.1,0.5,1.1,0.1,1,0,1,0.2,0.3,0.3,0.2,-14982.3399580759,30008.6799161517
"3453",3453,1,419,0.8,1.2,0.5,1.1,0.1,1,0,1,0.2,0.3,0.3,0.2,-14983.268845905,30010.5376918099
"3454",3454,1,42,0.9,1.1,0.5,1.2,0.1,0.8,0,1,0.2,0.3,0.2,0.2,-14998.0454013359,30040.0908026719
"3455",3455,1,420,0.9,1.2,0.5,1.1,0.1,1,0,1,0.2,0.3,0.3,0.2,-14981.1222845225,30006.2445690451
"3456",3456,1,421,0.8,1.1,0.5,1.1,0.1,1,0,1,0.3,0.3,0.3,0.2,-14978.2252671042,30000.4505342083
"3457",3457,1,422,0.9,1.1,0.5,1.1,0.1,1,0,1,0.3,0.3,0.3,0.2,-14976.2709226141,29996.5418452282
"3458",3458,1,423,0.8,1.2,0.5,1.1,0.1,1,0,1,0.3,0.3,0.3,0.2,-14980.315627388,30004.6312547761
"3459",3459,1,424,0.9,1.2,0.5,1.1,0.1,1,0,1,0.3,0.3,0.3,0.2,-14977.3674181268,29998.7348362536
"3460",3460,1,425,0.8,1.1,0.5,1.2,0.1,1,0,1,0.2,0.3,0.3,0.2,-14982.7524980801,30009.5049961602
"3461",3461,1,426,0.9,1.1,0.5,1.2,0.1,1,0,1,0.2,0.3,0.3,0.2,-14981.7972486174,30007.5944972347
"3462",3462,1,427,0.8,1.2,0.5,1.2,0.1,1,0,1,0.2,0.3,0.3,0.2,-14982.5868785709,30009.1737571419
"3463",3463,1,428,0.9,1.2,0.5,1.2,0.1,1,0,1,0.2,0.3,0.3,0.2,-14980.3800556078,30004.7601112155
"3464",3464,1,429,0.8,1.1,0.5,1.2,0.1,1,0,1,0.3,0.3,0.3,0.2,-14977.7478349652,29999.4956699304
"3465",3465,1,43,0.8,1.2,0.5,1.2,0.1,0.8,0,1,0.2,0.3,0.2,0.2,-14997.5431265288,30039.0862530576
"3466",3466,1,430,0.9,1.1,0.5,1.2,0.1,1,0,1,0.3,0.3,0.3,0.2,-14975.917089961,29995.8341799219
"3467",3467,1,431,0.8,1.2,0.5,1.2,0.1,1,0,1,0.3,0.3,0.3,0.2,-14979.6140603311,30003.2281206623
"3468",3468,1,432,0.9,1.2,0.5,1.2,0.1,1,0,1,0.3,0.3,0.3,0.2,-14976.9378130469,29997.8756260937
"3469",3469,1,433,0.8,1.1,0.7,1.1,0.1,1,0,1,0.2,0.3,0.3,0.2,-14988.1610236138,30020.3220472277
"3470",3470,1,434,0.9,1.1,0.7,1.1,0.1,1,0,1,0.2,0.3,0.3,0.2,-14987.6374797456,30019.2749594913
"3471",3471,1,435,0.8,1.2,0.7,1.1,0.1,1,0,1,0.2,0.3,0.3,0.2,-14987.795587175,30019.59117435
"3472",3472,1,436,0.9,1.2,0.7,1.1,0.1,1,0,1,0.2,0.3,0.3,0.2,-14986.0476172336,30016.0952344671
"3473",3473,1,437,0.8,1.1,0.7,1.1,0.1,1,0,1,0.3,0.3,0.3,0.2,-14983.320422554,30010.6408451079
"3474",3474,1,438,0.9,1.1,0.7,1.1,0.1,1,0,1,0.3,0.3,0.3,0.2,-14982.6027835642,30009.2055671283
"3475",3475,1,439,0.8,1.2,0.7,1.1,0.1,1,0,1,0.3,0.3,0.3,0.2,-14984.8698901421,30013.7397802841
"3476",3476,1,44,0.9,1.2,0.5,1.2,0.1,0.8,0,1,0.2,0.3,0.2,0.2,-14996.3245557768,30036.6491115536
"3477",3477,1,440,0.9,1.2,0.7,1.1,0.1,1,0,1,0.3,0.3,0.3,0.2,-14982.9151428409,30009.8302856819
"3478",3478,1,441,0.8,1.1,0.7,1.2,0.1,1,0,1,0.2,0.3,0.3,0.2,-14987.1245278982,30018.2490557965
"3479",3479,1,442,0.9,1.1,0.7,1.2,0.1,1,0,1,0.2,0.3,0.3,0.2,-14986.7307744864,30017.4615489729
"3480",3480,1,443,0.8,1.2,0.7,1.2,0.1,1,0,1,0.2,0.3,0.3,0.2,-14986.6221011661,30017.2442023323
"3481",3481,1,444,0.9,1.2,0.7,1.2,0.1,1,0,1,0.2,0.3,0.3,0.2,-14985.0053987401,30014.0107974803
"3482",3482,1,445,0.8,1.1,0.7,1.2,0.1,1,0,1,0.3,0.3,0.3,0.2,-14982.4401479238,30008.8802958477
"3483",3483,1,446,0.9,1.1,0.7,1.2,0.1,1,0,1,0.3,0.3,0.3,0.2,-14981.3503008859,30006.7006017718
"3484",3484,1,447,0.8,1.2,0.7,1.2,0.1,1,0,1,0.3,0.3,0.3,0.2,-14983.8200030085,30011.640006017
"3485",3485,1,448,0.9,1.2,0.7,1.2,0.1,1,0,1,0.3,0.3,0.3,0.2,-14981.572069052,30007.1441381039
"3486",3486,1,449,0.8,1.1,0.5,1.1,0.3,1,0,1,0.2,0.1,0.3,0.2,-14978.793576754,30001.5871535081
"3487",3487,1,45,0.8,1.1,0.5,1.2,0.1,0.8,0,1,0.3,0.3,0.2,0.2,-14993.2449059384,30030.4898118768
"3488",3488,1,450,0.9,1.1,0.5,1.1,0.3,1,0,1,0.2,0.1,0.3,0.2,-14977.5433744807,29999.0867489614
"3489",3489,1,451,0.8,1.2,0.5,1.1,0.3,1,0,1,0.2,0.1,0.3,0.2,-14978.5179113353,30001.0358226705
"3490",3490,1,452,0.9,1.2,0.5,1.1,0.3,1,0,1,0.2,0.1,0.3,0.2,-14976.0758844325,29996.151768865
"3491",3491,1,453,0.8,1.1,0.5,1.1,0.3,1,0,1,0.3,0.1,0.3,0.2,-14973.6068207414,29991.2136414828
"3492",3492,1,454,0.9,1.1,0.5,1.1,0.3,1,0,1,0.3,0.1,0.3,0.2,-14972.005448481,29988.0108969619
"3493",3493,1,455,0.8,1.2,0.5,1.1,0.3,1,0,1,0.3,0.1,0.3,0.2,-14975.2819828987,29994.5639657973
"3494",3494,1,456,0.9,1.2,0.5,1.1,0.3,1,0,1,0.3,0.1,0.3,0.2,-14972.4288676218,29988.8577352435
"3495",3495,1,457,0.8,1.1,0.5,1.2,0.3,1,0,1,0.2,0.1,0.3,0.2,-14977.8531557574,29999.7063115148
"3496",3496,1,458,0.9,1.1,0.5,1.2,0.3,1,0,1,0.2,0.1,0.3,0.2,-14976.6056446937,29997.2112893874
"3497",3497,1,459,0.8,1.2,0.5,1.2,0.3,1,0,1,0.2,0.1,0.3,0.2,-14977.4358883421,29998.8717766842
"3498",3498,1,46,0.9,1.1,0.5,1.2,0.1,0.8,0,1,0.3,0.3,0.2,0.2,-14992.4136029634,30028.8272059268
"3499",3499,1,460,0.9,1.2,0.5,1.2,0.3,1,0,1,0.2,0.1,0.3,0.2,-14975.0059372384,29994.0118744767
"3500",3500,1,461,0.8,1.1,0.5,1.2,0.3,1,0,1,0.3,0.1,0.3,0.2,-14972.855818287,29989.7116365741
"3501",3501,1,462,0.9,1.1,0.5,1.2,0.3,1,0,1,0.3,0.1,0.3,0.2,-14971.0615746515,29986.1231493031
"3502",3502,1,463,0.8,1.2,0.5,1.2,0.3,1,0,1,0.3,0.1,0.3,0.2,-14974.2814188731,29992.5628377461
"3503",3503,1,464,0.9,1.2,0.5,1.2,0.3,1,0,1,0.3,0.1,0.3,0.2,-14971.7924141327,29987.5848282655
"3504",3504,1,465,0.8,1.1,0.7,1.1,0.3,1,0,1,0.2,0.1,0.3,0.2,-14984.3357559433,30012.6715118867
"3505",3505,1,466,0.9,1.1,0.7,1.1,0.3,1,0,1,0.2,0.1,0.3,0.2,-14983.5368190573,30011.0736381146
"3506",3506,1,467,0.8,1.2,0.7,1.1,0.3,1,0,1,0.2,0.1,0.3,0.2,-14983.7598150743,30011.5196301487
"3507",3507,1,468,0.9,1.2,0.7,1.1,0.3,1,0,1,0.2,0.1,0.3,0.2,-14981.8204392454,30007.6408784907
"3508",3508,1,469,0.8,1.1,0.7,1.1,0.3,1,0,1,0.3,0.1,0.3,0.2,-14979.4281143743,30002.8562287486
"3509",3509,1,47,0.8,1.2,0.5,1.2,0.1,0.8,0,1,0.3,0.3,0.2,0.2,-14994.7004597201,30033.4009194402
"3510",3510,1,470,0.9,1.1,0.7,1.1,0.3,1,0,1,0.3,0.1,0.3,0.2,-14978.2650040504,30000.5300081008
"3511",3511,1,471,0.8,1.2,0.7,1.1,0.3,1,0,1,0.3,0.1,0.3,0.2,-14980.7062123282,30005.4124246564
"3512",3512,1,472,0.9,1.2,0.7,1.1,0.3,1,0,1,0.3,0.1,0.3,0.2,-14978.4832541507,30000.9665083014
"3513",3513,1,473,0.8,1.1,0.7,1.2,0.3,1,0,1,0.2,0.1,0.3,0.2,-14982.9813267677,30009.9626535354
"3514",3514,1,474,0.9,1.1,0.7,1.2,0.3,1,0,1,0.2,0.1,0.3,0.2,-14982.2994008959,30008.5988017918
"3515",3515,1,475,0.8,1.2,0.7,1.2,0.3,1,0,1,0.2,0.1,0.3,0.2,-14982.2877803567,30008.5755607133
"3516",3516,1,476,0.9,1.2,0.7,1.2,0.3,1,0,1,0.2,0.1,0.3,0.2,-14980.4940960671,30004.9881921342
"3517",3517,1,477,0.8,1.1,0.7,1.2,0.3,1,0,1,0.3,0.1,0.3,0.2,-14978.2747085134,30000.5494170267
"3518",3518,1,478,0.9,1.1,0.7,1.2,0.3,1,0,1,0.3,0.1,0.3,0.2,-14977.175336955,29998.35067391
"3519",3519,1,479,0.8,1.2,0.7,1.2,0.3,1,0,1,0.3,0.1,0.3,0.2,-14979.4509954378,30002.9019908755
"3520",3520,1,48,0.9,1.2,0.5,1.2,0.1,0.8,0,1,0.3,0.3,0.2,0.2,-14992.7396271504,30029.4792543008
"3521",3521,1,480,0.9,1.2,0.7,1.2,0.3,1,0,1,0.3,0.1,0.3,0.2,-14977.2906688492,29998.5813376983
"3522",3522,1,481,0.8,1.1,0.5,1.1,0.3,1,0,1,0.2,0.3,0.3,0.2,-14979.339293371,30002.678586742
"3523",3523,1,482,0.9,1.1,0.5,1.1,0.3,1,0,1,0.2,0.3,0.3,0.2,-14977.9951576774,29999.9903153547
"3524",3524,1,483,0.8,1.2,0.5,1.1,0.3,1,0,1,0.2,0.3,0.3,0.2,-14979.1294850276,30002.2589700551
"3525",3525,1,484,0.9,1.2,0.5,1.1,0.3,1,0,1,0.2,0.3,0.3,0.2,-14976.6082414665,29997.216482933
"3526",3526,1,485,0.8,1.1,0.5,1.1,0.3,1,0,1,0.3,0.3,0.3,0.2,-14974.2252118955,29992.450423791
"3527",3527,1,486,0.9,1.1,0.5,1.1,0.3,1,0,1,0.3,0.3,0.3,0.2,-14972.3523080359,29988.7046160718
"3528",3528,1,487,0.8,1.2,0.5,1.1,0.3,1,0,1,0.3,0.3,0.3,0.2,-14975.9820185519,29995.9640371038
"3529",3529,1,488,0.9,1.2,0.5,1.1,0.3,1,0,1,0.3,0.3,0.3,0.2,-14973.0228380281,29990.0456760562
"3530",3530,1,489,0.8,1.1,0.5,1.2,0.3,1,0,1,0.2,0.3,0.3,0.2,-14978.7848970351,30001.5697940703
"3531",3531,1,49,0.8,1.1,0.7,1.1,0.1,0.8,0,1,0.2,0.3,0.2,0.2,-15002.6669750591,30049.3339501181
"3532",3532,1,490,0.9,1.1,0.5,1.2,0.3,1,0,1,0.2,0.3,0.3,0.2,-14977.720984344,29999.441968688
"3533",3533,1,491,0.8,1.2,0.5,1.2,0.3,1,0,1,0.2,0.3,0.3,0.2,-14978.3782157075,30000.7564314151
"3534",3534,1,492,0.9,1.2,0.5,1.2,0.3,1,0,1,0.2,0.3,0.3,0.2,-14975.8884370808,29995.7768741616
"3535",3535,1,493,0.8,1.1,0.5,1.2,0.3,1,0,1,0.3,0.3,0.3,0.2,-14973.7193469676,29991.4386939351
"3536",3536,1,494,0.9,1.1,0.5,1.2,0.3,1,0,1,0.3,0.3,0.3,0.2,-14971.9792256356,29987.9584512713
"3537",3537,1,495,0.8,1.2,0.5,1.2,0.3,1,0,1,0.3,0.3,0.3,0.2,-14975.2398430032,29994.4796860064
"3538",3538,1,496,0.9,1.2,0.5,1.2,0.3,1,0,1,0.3,0.3,0.3,0.2,-14972.4324429572,29988.8648859143
"3539",3539,1,497,0.8,1.1,0.7,1.1,0.3,1,0,1,0.2,0.3,0.3,0.2,-14984.3428458591,30012.6856917182
"3540",3540,1,498,0.9,1.1,0.7,1.1,0.3,1,0,1,0.2,0.3,0.3,0.2,-14983.5275501177,30011.0551002354
"3541",3541,1,499,0.8,1.2,0.7,1.1,0.3,1,0,1,0.2,0.3,0.3,0.2,-14983.7347334633,30011.4694669267
"3542",3542,1,5,0.8,1.1,0.5,1.1,0.1,0.8,0,1,0.3,0.1,0.2,0.2,-14993.2379670667,30030.4759341334
"3543",3543,1,50,0.9,1.1,0.7,1.1,0.1,0.8,0,1,0.2,0.3,0.2,0.2,-15003.4037056399,30050.8074112798
"3544",3544,1,500,0.9,1.2,0.7,1.1,0.3,1,0,1,0.2,0.3,0.3,0.2,-14981.8125457128,30007.6250914255
"3545",3545,1,501,0.8,1.1,0.7,1.1,0.3,1,0,1,0.3,0.3,0.3,0.2,-14979.4782787288,30002.9565574576
"3546",3546,1,502,0.9,1.1,0.7,1.1,0.3,1,0,1,0.3,0.3,0.3,0.2,-14978.2918922822,30000.5837845645
"3547",3547,1,503,0.8,1.2,0.7,1.1,0.3,1,0,1,0.3,0.3,0.3,0.2,-14980.7270851149,30005.4541702297
"3548",3548,1,504,0.9,1.2,0.7,1.1,0.3,1,0,1,0.3,0.3,0.3,0.2,-14978.8738139533,30001.7476279065
"3549",3549,1,505,0.8,1.1,0.7,1.2,0.3,1,0,1,0.2,0.3,0.3,0.2,-14983.2350508049,30010.4701016098
"3550",3550,1,506,0.9,1.1,0.7,1.2,0.3,1,0,1,0.2,0.3,0.3,0.2,-14982.5770399681,30009.1540799362
"3551",3551,1,507,0.8,1.2,0.7,1.2,0.3,1,0,1,0.2,0.3,0.3,0.2,-14982.4949692023,30008.9899384045
"3552",3552,1,508,0.9,1.2,0.7,1.2,0.3,1,0,1,0.2,0.3,0.3,0.2,-14980.7413634867,30005.4827269734
"3553",3553,1,509,0.8,1.1,0.7,1.2,0.3,1,0,1,0.3,0.3,0.3,0.2,-14978.5823261829,30001.1646523658
"3554",3554,1,51,0.8,1.2,0.7,1.1,0.1,0.8,0,1,0.2,0.3,0.2,0.2,-15002.0020205702,30048.0040411403
"3555",3555,1,510,0.9,1.1,0.7,1.2,0.3,1,0,1,0.3,0.3,0.3,0.2,-14977.4933051687,29998.9866103374
"3556",3556,1,511,0.8,1.2,0.7,1.2,0.3,1,0,1,0.3,0.3,0.3,0.2,-14979.6847737122,30003.3695474244
"3557",3557,1,512,0.9,1.2,0.7,1.2,0.3,1,0,1,0.3,0.3,0.3,0.2,-14977.553675086,29999.107350172
"3558",3558,1,513,0.8,1.1,0.5,1.1,0.1,0.8,0.1,1,0.2,0.1,0.2,0.2,-14998.8353144151,30041.6706288303
"3559",3559,1,514,0.9,1.1,0.5,1.1,0.1,0.8,0.1,1,0.2,0.1,0.2,0.2,-14998.9635953939,30041.9271907878
"3560",3560,1,515,0.8,1.2,0.5,1.1,0.1,0.8,0.1,1,0.2,0.1,0.2,0.2,-14998.5807828901,30041.1615657802
"3561",3561,1,516,0.9,1.2,0.5,1.1,0.1,0.8,0.1,1,0.2,0.1,0.2,0.2,-14997.4697327382,30038.9394654765
"3562",3562,1,517,0.8,1.1,0.5,1.1,0.1,0.8,0.1,1,0.3,0.1,0.2,0.2,-14994.1316581431,30032.2633162861
"3563",3563,1,518,0.9,1.1,0.5,1.1,0.1,0.8,0.1,1,0.3,0.1,0.2,0.2,-14993.2541025043,30030.5082050086
"3564",3564,1,519,0.8,1.2,0.5,1.1,0.1,0.8,0.1,1,0.3,0.1,0.2,0.2,-14995.8574530474,30035.7149060948
"3565",3565,1,52,0.9,1.2,0.7,1.1,0.1,0.8,0,1,0.2,0.3,0.2,0.2,-15001.4762010323,30046.9524020647
"3566",3566,1,520,0.9,1.2,0.5,1.1,0.1,0.8,0.1,1,0.3,0.1,0.2,0.2,-14993.8744898156,30031.7489796311
"3567",3567,1,521,0.8,1.1,0.5,1.2,0.1,0.8,0.1,1,0.2,0.1,0.2,0.2,-14997.8534861241,30039.7069722482
"3568",3568,1,522,0.9,1.1,0.5,1.2,0.1,0.8,0.1,1,0.2,0.1,0.2,0.2,-14997.8961108873,30039.7922217745
"3569",3569,1,523,0.8,1.2,0.5,1.2,0.1,0.8,0.1,1,0.2,0.1,0.2,0.2,-14997.4392538201,30038.8785076402
"3570",3570,1,524,0.9,1.2,0.5,1.2,0.1,0.8,0.1,1,0.2,0.1,0.2,0.2,-14996.2211046964,30036.4422093929
"3571",3571,1,525,0.8,1.1,0.5,1.2,0.1,0.8,0.1,1,0.3,0.1,0.2,0.2,-14993.0162447732,30030.0324895464
"3572",3572,1,526,0.9,1.1,0.5,1.2,0.1,0.8,0.1,1,0.3,0.1,0.2,0.2,-14992.3669244417,30028.7338488834
"3573",3573,1,527,0.8,1.2,0.5,1.2,0.1,0.8,0.1,1,0.3,0.1,0.2,0.2,-14994.6796896966,30033.3593793931
"3574",3574,1,528,0.9,1.2,0.5,1.2,0.1,0.8,0.1,1,0.3,0.1,0.2,0.2,-14992.7772934697,30029.5545869395
"3575",3575,1,529,0.8,1.1,0.7,1.1,0.1,0.8,0.1,1,0.2,0.1,0.2,0.2,-15004.2764172643,30052.5528345286
"3576",3576,1,53,0.8,1.1,0.7,1.1,0.1,0.8,0,1,0.3,0.3,0.2,0.2,-14997.9042883632,30039.8085767263
"3577",3577,1,530,0.9,1.1,0.7,1.1,0.1,0.8,0.1,1,0.2,0.1,0.2,0.2,-15005.1117510372,30054.2235020744
"3578",3578,1,531,0.8,1.2,0.7,1.1,0.1,0.8,0.1,1,0.2,0.1,0.2,0.2,-15003.7339059831,30051.4678119662
"3579",3579,1,532,0.9,1.2,0.7,1.1,0.1,0.8,0.1,1,0.2,0.1,0.2,0.2,-15003.2744084218,30050.5488168435
"3580",3580,1,533,0.8,1.1,0.7,1.1,0.1,0.8,0.1,1,0.3,0.1,0.2,0.2,-14999.6595783826,30043.3191567652
"3581",3581,1,534,0.9,1.1,0.7,1.1,0.1,0.8,0.1,1,0.3,0.1,0.2,0.2,-14999.9777583699,30043.9555167398
"3582",3582,1,535,0.8,1.2,0.7,1.1,0.1,0.8,0.1,1,0.3,0.1,0.2,0.2,-15000.9639504096,30045.9279008192
"3583",3583,1,536,0.9,1.2,0.7,1.1,0.1,0.8,0.1,1,0.3,0.1,0.2,0.2,-15000.0887402838,30044.1774805677
"3584",3584,1,537,0.8,1.1,0.7,1.2,0.1,0.8,0.1,1,0.2,0.1,0.2,0.2,-15003.0014742799,30050.0029485597
"3585",3585,1,538,0.9,1.1,0.7,1.2,0.1,0.8,0.1,1,0.2,0.1,0.2,0.2,-15003.8986401153,30051.7972802306
"3586",3586,1,539,0.8,1.2,0.7,1.2,0.1,0.8,0.1,1,0.2,0.1,0.2,0.2,-15002.354243036,30048.708486072
"3587",3587,1,54,0.9,1.1,0.7,1.1,0.1,0.8,0,1,0.3,0.3,0.2,0.2,-14998.100436467,30040.2008729339
"3588",3588,1,540,0.9,1.2,0.7,1.2,0.1,0.8,0.1,1,0.2,0.1,0.2,0.2,-15001.9566152227,30047.9132304453
"3589",3589,1,541,0.8,1.1,0.7,1.2,0.1,0.8,0.1,1,0.3,0.1,0.2,0.2,-14998.4636094689,30040.9272189379
"3590",3590,1,542,0.9,1.1,0.7,1.2,0.1,0.8,0.1,1,0.3,0.1,0.2,0.2,-14998.8661950438,30041.7323900877
"3591",3591,1,543,0.8,1.2,0.7,1.2,0.1,0.8,0.1,1,0.3,0.1,0.2,0.2,-14999.6672656797,30043.3345313594
"3592",3592,1,544,0.9,1.2,0.7,1.2,0.1,0.8,0.1,1,0.3,0.1,0.2,0.2,-14998.8592975706,30041.7185951413
"3593",3593,1,545,0.8,1.1,0.5,1.1,0.1,0.8,0.1,1,0.2,0.3,0.2,0.2,-14999.3794283216,30042.7588566431
"3594",3594,1,546,0.9,1.1,0.5,1.1,0.1,0.8,0.1,1,0.2,0.3,0.2,0.2,-14999.4070395329,30042.8140790657
"3595",3595,1,547,0.8,1.2,0.5,1.1,0.1,0.8,0.1,1,0.2,0.3,0.2,0.2,-14999.1989832769,30042.3979665537
"3596",3596,1,548,0.9,1.2,0.5,1.1,0.1,0.8,0.1,1,0.2,0.3,0.2,0.2,-14998.0001677788,30040.0003355576
"3597",3597,1,549,0.8,1.1,0.5,1.1,0.1,0.8,0.1,1,0.3,0.3,0.2,0.2,-14994.7344346124,30033.4688692249
"3598",3598,1,55,0.8,1.2,0.7,1.1,0.1,0.8,0,1,0.3,0.3,0.2,0.2,-14999.0476021287,30042.0952042574
"3599",3599,1,550,0.9,1.1,0.5,1.1,0.1,0.8,0.1,1,0.3,0.3,0.2,0.2,-14993.7745394816,30031.5490789633
"3600",3600,1,551,0.8,1.2,0.5,1.1,0.1,0.8,0.1,1,0.3,0.3,0.2,0.2,-14996.5078874623,30037.0157749246
"3601",3601,1,552,0.9,1.2,0.5,1.1,0.1,0.8,0.1,1,0.3,0.3,0.2,0.2,-14994.4700483436,30032.9400966873
"3602",3602,1,553,0.8,1.1,0.5,1.2,0.1,0.8,0.1,1,0.2,0.3,0.2,0.2,-14998.8312729946,30041.6625459891
"3603",3603,1,554,0.9,1.1,0.5,1.2,0.1,0.8,0.1,1,0.2,0.3,0.2,0.2,-14998.7839776134,30041.5679552268
"3604",3604,1,555,0.8,1.2,0.5,1.2,0.1,0.8,0.1,1,0.2,0.3,0.2,0.2,-14998.4316673712,30040.8633347424
"3605",3605,1,556,0.9,1.2,0.5,1.2,0.1,0.8,0.1,1,0.2,0.3,0.2,0.2,-14997.1388358267,30038.2776716534
"3606",3606,1,557,0.8,1.1,0.5,1.2,0.1,0.8,0.1,1,0.3,0.3,0.2,0.2,-14994.0178195087,30032.0356390175
"3607",3607,1,558,0.9,1.1,0.5,1.2,0.1,0.8,0.1,1,0.3,0.3,0.2,0.2,-14993.3198172561,30030.6396345123
"3608",3608,1,559,0.8,1.2,0.5,1.2,0.1,0.8,0.1,1,0.3,0.3,0.2,0.2,-14995.6548386829,30035.3096773658
"3609",3609,1,56,0.9,1.2,0.7,1.1,0.1,0.8,0,1,0.3,0.3,0.2,0.2,-14998.0870758059,30040.1741516119
"3610",3610,1,560,0.9,1.2,0.5,1.2,0.1,0.8,0.1,1,0.3,0.3,0.2,0.2,-14993.7371738752,30031.4743477503
"3611",3611,1,561,0.8,1.1,0.7,1.1,0.1,0.8,0.1,1,0.2,0.3,0.2,0.2,-15004.308346873,30052.616693746
"3612",3612,1,562,0.9,1.1,0.7,1.1,0.1,0.8,0.1,1,0.2,0.3,0.2,0.2,-15005.1029364539,30054.2058729079
"3613",3613,1,563,0.8,1.2,0.7,1.1,0.1,0.8,0.1,1,0.2,0.3,0.2,0.2,-15003.7508885305,30051.5017770609
"3614",3614,1,564,0.9,1.2,0.7,1.1,0.1,0.8,0.1,1,0.2,0.3,0.2,0.2,-15003.2651655086,30050.5303310173
